"url","tytul","cena","zdjecie","sprzedajacy","lokalizacja","pozostala_liczba_par","minimalna_cena_dostawy","maksymalna_cena_dostawy","licznik_sprzedazy","stan","marka","materiał zewnętrzny","materiał wkładki","kolor","rozmiar","płeć","wysokość","dostawa z Polski","rodzaj obcasa","wysokość obcasa (cm)","fason","wysokość cholewki","kształt noska","waga (z opakowaniem)","typ","rodzaj"
"http://allegro.pl/nike-md-runner-2-749794-410-new-od-41-do-46-i5970117053.html","NIKE MD RUNNER 2 / 749794 410 / NEW / od 41 do 46(5970117053)","185.00","https://6.allegroimg.com/s400/01a344/229033b5437cada371dea12d43f6","NET_OUTLET","LEGNICA","31","12.00","8.60","30 osób kupiło 30 par","nowy",NA,"skóra naturalna","inny materiał","odcienie niebieskiego","41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 47,5, 49,5","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-nike-court-borough-low-838937-010-i6385921961.html","Buty męskie NIKE COURT BOROUGH LOW 838937-010(6385921961)","199.00","https://f.allegroimg.com/s400/013563/f9578b6044f39d8d46738377544f","gimnastyczny_pl","Wrocław","65","8.60","9.00","24 osoby kupiły 24 pary","nowy",NA,"skóra naturalna","inny materiał","czerń","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-trekkingowe-camana-fitzroy-gtx-aku-i5879786933.html","Buty trekkingowe Camana Fitzroy GTX Aku(5879786933)","329.00","https://a.allegroimg.com/s400/0194e8/536b55da473b9476c3b7415ba6ba","Sklep-Presto","Kraków / Proszowice","67","12.90","8.60","19 osób kupiło 21 par","nowy","Inna marka","skóra naturalna","tworzywo sztuczne","czerń, odcienie brązu i beżu, odcienie szarości i srebra","37, 39,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 47","produkt męski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/t64-botki-na-slupku-obcas-gumowa-wstawka-i6447788799.html","T64 _ Botki NA SŁUPKU Obcas GUMOWA WSTAWKA #####(6447788799)","69.44","https://7.allegroimg.com/s400/01949a/aae1fff5432b82b34144966a6df7","Lady-fashion","lublin","99078","14.97","18.49","74 osoby kupiły 80 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie żółtego i złota","36, 37, 38, 39, 40","produkt damski",NA,"tak","słupek","6.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/50-czarne-botki-na-podsuwce-obcas-slupek-r-36-41-i6488310691.html","-50%CZARNE BOTKI NA PODSUWCE OBCAS SŁUPEK R.36-41(6488310691)","47.99","https://c.allegroimg.com/s400/012ae8/1b1fd41b4840a4c8e287695e7a6c","Queenhearts","Grójec","23","14.50","8.60","60 osób kupiło 60 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, inny kolor","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","słupek","11.50",NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/buty-adidas-vs-switch-k-aw4823-granat-i6451311566.html","BUTY ADIDAS VS SWITCH KAW4823 GRANAT(6451311566)","102.00","https://c.allegroimg.com/s400/01aa92/5b67ef3047d8847ef9493e8fba2c","TOP_MARK","RZESZÓW","42","11.00","8.60","86 osób kupiło 92 sztuki","nowy",NA,"inny materiał","inny materiał","odcienie niebieskiego, odcienie czerwieni","36, 36,5, 37,5, 38, 38,5, 39,5, 40","produkt uniseks","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/kalosze-piankowe-buty-meskie-eva-lekkie-ocieplane-i6336267481.html","KALOSZE Piankowe BUTY Męskie EVA Lekkie Ocieplane(6336267481)","47.90","https://6.allegroimg.com/s400/01611a/99758c4f4eddaada6ef9be6bcb06","emetalowiec_pl","Szpetal Górny","141","15.00","21.00","13 osób kupiło 15 sztuk","nowy","Inna marka","inny materiał","inny materiał","odcienie zieleni","42, 43, 44, 45, 46, 47, 48","produkt męski",NA,"tak",NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/saphir-pommadier-50ml-krem-do-obuwia-butow-18kol-i5655965297.html","SAPHIR Pommadier 50ml Krem do Obuwia Butów 18kol.(5655965297)","22.99","https://e.allegroimg.com/s400/01636b/54e06fa64bbfb0bdd08e9a57bbbe","sklepkacperek","Kraków","492","3.94","7.99","18 osób kupiło 42 sztuki",NA,NA,NA,NA,NA,NA,"produkt uniseks",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/paputy-feltiness-papcie-filcu-kapcie-filcowe-39-40-i6282282426.html","PAPUTY FELTINESS PAPCIE FILCU KAPCIE FILCOWE 39/40(6282282426)","65.00","https://5.allegroimg.com/s400/01d6bd/7b4288a5453b9ad960ec2a211675","feltiness_pl","Poznań","66","11.50","9.90","21 osób kupiło 25 par","nowy","Inna marka","tkanina","inny materiał","odcienie fioletu, odcienie niebieskiego, odcienie pomarańczowego, odcienie szarości i srebra, odcienie zieleni, odcienie czerwieni, odcienie różu, inny kolor","39, 39,5, 40","produkt uniseks",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-robocze-urgent-124b-ochronne-obuwie-s1-40-47-i6428639028.html","Buty robocze URGENT 124B ochronne obuwie S1 40-47(6428639028)","89.90","https://f.allegroimg.com/s400/01e473/988a2d074a8babab2d700ed670af","maxwork","Zielona Góra","768","12.10","8.60","22 osoby kupiły 24 sztuki","nowy","Inna marka","skóra naturalna","inny materiał","odcienie brązu i beżu","40, 41, 42, 43, 44, 45, 46, 47","produkt uniseks",NA,"tak",NA,NA,NA,NA,NA,"1.50 [kg]",NA,NA
"http://allegro.pl/wyprzedaz-30-sneakersy-blogerek-na-koturnie-rzepy-i6558684236.html","WYPRZEDAŻ 30% SNEAKERSY BLOGEREK NA KOTURNIE RZEPY(6558684236)","99.00","https://2.allegroimg.com/s400/011d47/a34d966c4e32853362b924e73512","brilupl","Internet","281","13.00","8.60","18 osób kupiło 19 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie brązu i beżu, odcienie szarości i srebra","35, 36, 37, 38, 39, 40","produkt damski","wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-puma-drift-cat-5-okaz-304687-01-skora-i6393137072.html","BUTY MĘSKIE PUMA DRIFT CAT 5 OKAZ 304687 01 /SKÓRA(6393137072)","169.00","https://d.allegroimg.com/s400/015576/ed6384c0453abe17143450275d2d","modnie24","Internet","27","12.00","8.60","31 osób kupiło 31 par","nowy",NA,"skóra naturalna","inny materiał","biel, czerń","38,5, 40,5, 41, 42, 42,5, 43",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/71-activ-escape-przecena-meskie-buty-trekkingowe-i6412044833.html","-71% ACTIV ESCAPE PRZECENA MĘSKIE BUTY TREKKINGOWE(6412044833)","49.00","https://3.allegroimg.com/s400/011fb8/6bf68103479384e6f36123077f23","basicsport_eu","Rekcin","52","14.00","8.60","48 osób kupiło 56 par","nowy","Inna marka","skóra naturalna","inny materiał","odcienie brązu i beżu","36, 36,5, 37, 37,5, 38, 38,5, 39, 39,5, 40, 40,5, 41, 41,5, 42, 42,5, 43, 43,5, 44, 44,5, 45, 45,5, 46, 46,5, 47, 47,5, 48, 48,5, 49, 49,5, 50, 50,5, 51","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/laczone-botki-na-obcasie-buty-p-ab229-czarne-i6446621081.html","ŁĄCZONE BOTKI NA OBCASIE BUTY P Ab229 Czarne(6446621081)","59.90","https://a.allegroimg.com/s400/01c450/3fa82c704099b71b6f426c29655a","Selui","Myszków","13","11.90","8.90","44 osoby kupiły 44 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","słupek","9.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/sy1-wysokie-trampki-za-kostke-all-czarne-36-45-i6341453763.html","SY1 wysokie TRAMPKI za kostkę all czarne 36 - 45(6341453763)","39.99","https://d.allegroimg.com/s400/01222d/7a6bc53641c187d7f8d0f4db489d","HurtowniaModa","wysykła 24h","12","10.00","13.00","34 osoby kupiły 35 sztuk","nowy","Inna marka","tkanina","inny materiał","czerń","36, 37, 38, 39, 40, 41, 42, 43, 44, 45",NA,"wysokie",NA,NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/nike-hoodland-suede-090-40-41-42-43-44-45-46-47-5-i6539506323.html","NIKE HOODLAND SUEDE 090 40 41 42 43 44 45 46 47,5(6539506323)","258.00","https://0.allegroimg.com/s400/018032/d14658fc490e8e1fe690448d26b0","supersportowepl","Gorzów Wlkp.","39","10.00","8.60","9 osób kupiło 9 par","nowy",NA,"skóra naturalna","inny materiał","czerń","38,5, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 47,5, 48,5, 49,5","produkt męski","wysokie","tak",NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/102-trampki-8-kolorow-36-37-38-39-40-41-b3k-i6337376091.html","102 TrAmPki 8 kolorów 36 37 38 39 40 41 b3k(6337376091)","24.99","https://6.allegroimg.com/s400/01b63f/c24d3b0f4be7b124bc491dee8f66","HurtowniaModa","Warszawa/ Sprzedaż tylko wysyłkowa","151","10.00","13.00","222 osoby kupiły 340 sztuk","nowy","Inna marka","tkanina","inny materiał","biel, czerń, odcienie niebieskiego, odcienie szarości i srebra, odcienie żółtego i złota, wielokolorowy, odcienie czerwieni","36, 37, 38, 39, 40, 41",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/7al1-militarne-botki-lakier-gh84885-black-36-39-i5751970445.html","7AL1 MILITARNE BOTKI LAKIER GH84885 BLACK 36-39(5751970445)","39.99","https://6.allegroimg.com/s400/01656c/68235bfe47d0a90bba4554dcaa46","Royal_fashion","Warszawa","295","16.00","21.00","57 osób kupiło 60 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39","produkt damski",NA,"tak","słupek","9.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-sportowe-damskie-adidas-10k-f98274-i6430976313.html","Buty Sportowe damskie Adidas 10K [F98274](6430976313)","124.00","https://6.allegroimg.com/s400/0153ce/f42659214cdc911ba102130af366","tomar-sport","szybka wysylka","94","10.00","8.00","45 osób kupiło 46 par","nowy",NA,"tkanina","inny materiał","biel, odcienie niebieskiego, odcienie szarości i srebra, odcienie różu","36, 36,5, 37, 38, 38,5, 39, 40","produkt damski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/nike-air-force-1-mid-07-315123-001-r-40-5-49-5-i6039809436.html","Nike Air Force 1 Mid `07 315123-001 R 40,5 - 49,5(6039809436)","299.00","https://e.allegroimg.com/s400/01f975/20b489cd45d6a798d97cb403a33e","TKV-Media","Internet","28","14.99","9.99","24 osoby kupiły 24 pary","nowy",NA,"skóra naturalna","inny materiał","czerń","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 47,5, 48,5","produkt męski","wysokie","tak",NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/buty-robocze-zimowe-ocieplane-urgent-112-r-40-47-i5689157875.html","BUTY ROBOCZE ZIMOWE OCIEPLANE URGENT 112 r 40-47(5689157875)","63.90","https://5.allegroimg.com/s400/01f771/9efa04dc45ffb29bb7757f5590d5","www_malam_com_pl","Lębork","525","11.49","7.99","36 osób kupiło 56 par","nowy","Inna marka","skóra naturalna","inny materiał","czerń","40, 41, 42, 43, 44, 45, 46, 47","produkt męski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-reebok-ex-o-fit-hi-classic-3478-czarne-i5792632934.html","Buty męskie Reebok EX-O-FIT HI Classic 3478 Czarne(5792632934)","207.00","https://d.allegroimg.com/s400/014f26/97fecd354834861145382d2edfed","eoryginalne_hurt","Internet","43","12.00","8.60","20 osób kupiło 20 par","nowy",NA,"skóra naturalna","inny materiał","czerń","36, 37, 38,5, 39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45,5",NA,"wysokie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-reebok-royal-cljog-2-v70490-new-i6358674669.html","Buty damskie Reebok Royal ClJog 2 V70490 NEW(6358674669)","86.66","https://d.allegroimg.com/s400/01f06f/f51e47be4706ae62f42c1df0e1ad","EO-hurtownia","INTERNET","252","12.00","8.60","44 osoby kupiły 48 par","nowy",NA,"skóra naturalna","inny materiał","biel","36, 36,5, 37, 38, 38,5, 39",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/meskie-mocne-buty-robocze-trekkingowe-w-gory-41-46-i6466645909.html","MĘSKIE MOCNE BUTY ROBOCZE TREKKINGOWE W GÓRY 41-46(6466645909)","44.00","https://8.allegroimg.com/s400/012dcc/8be106eb4b098b5718e45c876f88","GALERIA-EXCLUSIV","Szebnie","874","13.00","18.00","51 osób kupiło 57 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie brązu i beżu, odcienie zieleni","41, 42, 43, 44, 45, 46",NA,NA,NA,NA,NA,"sznurowane",NA,NA,NA,NA,NA
"http://allegro.pl/buty-wodoodporne-elbrus-riley-softshell-owe-41-46-i6472922789.html","BUTY WODOODPORNE ELBRUS RILEY SOFTSHELL'OWE 41- 46(6472922789)","162.00","https://2.allegroimg.com/s400/01ecfd/6cad569b4a238be1fc4fcce06212","zielonysklep_pl","Wrocław","231","6.49","9.90","23 osoby kupiły 23 sztuki","nowy","Elbrus","inny materiał","tworzywo sztuczne","czerń, odcienie szarości i srebra, wielokolorowy, inny kolor","41, 42, 43, 44, 45, 46","produkt męski",NA,"tak",NA,NA,NA,NA,NA,"0.80 [kg]",NA,NA
"http://allegro.pl/buty-damskie-adidas-lk-trainer-af3971-nowosc-i6282703953.html","Buty damskie Adidas LK Trainer AF3971 Nowość(6282703953)","103.90","https://6.allegroimg.com/s400/017ba3/89c1fe7d496f93479c6eca1c3fa6","eoryginalne_hurt","INTERNET","48","12.00","8.60","35 osób kupiło 39 par","nowy",NA,"inny materiał","inny materiał","biel, odcienie różu","36, 36,5, 37, 38, 38,5, 39, 40",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-new-balance-ml574fbg-zamsz-hit-wysylka24h-i6015048725.html","BUTY NEW BALANCE ML574FBG zamsz HIT Wysyłka24H !!!(6015048725)","239.00","https://f.allegroimg.com/s400/013070/aa72252e42299cc1d24025dc9d5f","sportbutpl","Legnica","27","12.00","8.60","21 osób kupiło 22 pary","nowy",NA,"skóra naturalna","inny materiał","biel, czerń","40, 40,5, 41,5, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46,5",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trapery-timberlandki-flover-czarne-kwiatki-futro-i6528774522.html","TRAPERY TIMBERLANDKI FLOVER czarne kwiatki FUTRO(6528774522)","99.99","https://0.allegroimg.com/s400/016825/0a4b79d24835b06b54be4a066c60","HurtowniaModa","Warszawa/ Sprzedaż tylko wysyłkowa","125","10.00","13.00","29 osób kupiło 31 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, wielokolorowy","36, 37, 38, 39, 40, 41",NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-swiecace-led-sportowe-podswietlane-czarne-hit-i6437339023.html","BUTY ŚWIECĄCE LED SPORTOWE PODŚWIETLANE CZARNE HIT(6437339023)","119.00","https://7.allegroimg.com/s400/01ecd3/5ea4a99d438ba7dcfdc8a4c068a7","BUTY-ROKLAND","Rzeszów","67","11.00","16.00","51 osób kupiło 56 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/nike-air-force-1-mid-315123-001-r-41-46-oryginals-i6517230924.html","Nike Air Force 1 MID /315123 001/r.41-46 ORYGINALS(6517230924)","324.99","https://b.allegroimg.com/s400/018f51/39b5510741f5bfdb52da8c2bd49b","obuwiesportowe12","Poznań","43","12.00","8.60","41 osób kupiło 42 pary","nowy",NA,"skóra naturalna","inny materiał","czerń","41, 42, 42,5, 43, 44, 44,5, 45, 46","produkt męski","wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trampki-sneakersy-botki-na-koturnie-p-ab246-biale-i6514002256.html","TRAMPKI SNEAKERSY BOTKI NA KOTURNIE P Ab246 Białe(6514002256)","39.90","https://2.allegroimg.com/s400/018a11/5e58286642d98b1ed5c358d24622","Selui","Myszków","28","11.90","8.90","170 osób kupiło 186 par","nowy","Inna marka","tkanina","inny materiał","biel","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","7.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-reebok-classic-jogger-v70722-czarne-i6408115760.html","Buty męskie REEBOK Classic Jogger V70722 Czarne(6408115760)","139.00","https://1.allegroimg.com/s400/014a56/a56a4af34143a3fa666d02206c51","FABRYKACEN_PL","sprzedaż wysyłkowa","127","11.00","15.00","36 osób kupiło 36 par","nowy",NA,"inny materiał","inny materiał","biel, czerń","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-puma-disc-blaze-357677-04-zielone-i6378062421.html","Buty męskie Puma Disc Blaze 357677-04 Zielone(6378062421)","199.00","https://d.allegroimg.com/s400/0167e4/1898a41a41559131e7112c10bf1d","eoryginalne_hurt","Internet","98","12.00","8.60","22 osoby kupiły 23 pary","nowy",NA,"inny materiał","inny materiał","odcienie zieleni","39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trapery-timberlandki-ocieplane-pudrowy-roz-futro-i6554092742.html","TRAPERY TIMBERLANDKI ocieplane PUDROWY RÓŻFUTRO(6554092742)","89.99","https://9.allegroimg.com/s400/01422b/b1325d4748b983601a865938a9f9","HurtowniaModa","Warszawa/ Sprzedaż tylko wysyłkowa","15","10.00","13.00","45 osób kupiło 46 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie różu","36, 37, 38, 39, 40, 41",NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trapery-ocieplane-skora-nat-expander-n-2kol-41-46-i6485366949.html","TRAPERY OCIEPLANE SKÓRA NAT. EXPANDER N 2KOL 41-46(6485366949)","128.99","https://a.allegroimg.com/s400/015800/e92c6c03417489408c6d1639d1ba","top-modaa","Wojaszówka","322","12.00","18.00","18 osób kupiło 19 par","nowy","Inna marka","skóra naturalna","inny materiał","czerń, odcienie żółtego i złota","41, 42, 43, 44, 45, 46","produkt męski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-porsche-typ-64-s75416-oryginal-i6287835491.html","Buty męskie Adidas PORSCHE TYP 64 S75416 ORYGINAŁ(6287835491)","349.00","https://5.allegroimg.com/s400/011a0d/199ff14a4a578c6debbe0f304145","eoryginalne_hurt","Internet","62","12.00","8.60","20 osób kupiło 20 par","nowy",NA,"tworzywo skóropodobne","inny materiał","czerń","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46","produkt męski","niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/botki-suwak-kozaki-sztylnety-military-8891-czarny-i6557914098.html","BOTKI SUWAK KOZAKI SZTYLNETY MILITARY 8891 CZARNY(6557914098)","39.99","https://e.allegroimg.com/s400/01c3df/5a0e7bf6490b847d7c69a56b193e","GEMRE","Ząbki","93","12.00","17.00","62 osoby kupiły 65 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/trzewiki-mokasyny-zaraz-jakosc-czarne-40-45-i6439146310.html","Trzewikimokasyny ZARAZ jakość czarne 40 -45(6439146310)","39.99","https://d.allegroimg.com/s400/01df9a/a6e3103349719574d023bc1ff39d","cowig","Warszawa/ Sprzedaż tylko wysyłkowa","41","10.00","13.00","49 osób kupiło 53 sztuki","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","40, 41, 42, 43, 44, 45",NA,NA,NA,NA,NA,"sznurowane",NA,NA,NA,NA,NA
"http://allegro.pl/pianka-do-rozciagania-butow-polecamy-dziala-film-i5562738636.html","Pianka do rozciągania Butów POLECAMY Działa FILM(5562738636)","14.99","https://6.allegroimg.com/s400/01fd37/8cd0d771458998830a8fb44843d6","sklepkacperek","Kraków","119","3.94","5.99","21 osób kupiło 21 sztuk",NA,NA,NA,NA,NA,NA,"produkt uniseks",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/lekkie-krotkie-kalosze-piankowe-ocieplane-czarne-i6525329573.html","Lekkie krótkie kalosze piankowe ocieplane Czarne(6525329573)","32.00","https://f.allegroimg.com/s400/06adb1/58cff89844c7b9c4e7548b002ddf","TopBuciki","Białystok","60","11.49","8.60","72 osoby kupiły 91 sztuk","nowy","Inna marka","inny materiał","inny materiał","czerń","41, 42, 43, 44, 45","produkt uniseks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/wkladki-zelowe-podwyzszajace-butow-podpietki-i6413023825.html","WKŁADKI ŻELOWE PODWYŻSZAJĄCE BUTÓW PODPIĘTKI(6413023825)","8.99","https://4.allegroimg.com/s400/01dd6c/ec7915db4860ae6ff253aa9fcd14","isosklep","Legnica","443","4.50","9.00","71 osób kupiło 101 sztuk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/mcl1-royal-zamszowe-botki-z-guma-h531-grey-36-41-i6375972771.html","MCL1 ROYAL ZAMSZOWE BOTKI Z GUMĄ H531 GREY 36-41(6375972771)","39.99","https://f.allegroimg.com/s400/0175f9/61ae639640d7bd75d4e1f147218f","Royal_fashion","Warszawa","5","15.00","20.00","57 osób kupiło 60 par","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","odcienie szarości i srebra","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/mel11-boho-botki-slupek-f-146-black-35-39-i6536911576.html","MEL11BOHO BOTKI SŁUPEK F-146 black 35-39(6536911576)","49.99","https://0.allegroimg.com/s400/0680f8/51a005464bfcb709ba9964bec460","Royal_fashion","Warszawa","97","15.00","20.00","76 osób kupiło 78 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","35, 36, 37, 38, 39","produkt damski",NA,"tak","słupek","9.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-led-swiecace-podswietlane-mid-air-force-1-one-i6486912969.html","BUTY LED świecące podświetlane MID AIR FORCE 1 ONE(6486912969)","127.00","https://9.allegroimg.com/s400/01c9d9/ad120afb4317a891531b483d7e59","PartyDino","Hong Kong","455","37.00","37.00","21 osób kupiło 23 sztuki","nowy","Inna marka","tworzywo skóropodobne","inny materiał","biel, czerń, odcienie brązu i beżu, odcienie fioletu, odcienie niebieskiego, odcienie pomarańczowego, odcienie szarości i srebra, odcienie zieleni, odcienie żółtego i złota, wielokolorowy, odcienie czerwieni, odcienie różu, inny kolor","35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46","produkt uniseks","wysokie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/50-muszkieterki-oficerki-lycra-zamek-czarne-i6530042061.html","- 50% MUSZKIETERKI OFICERKI LYCRA ZAMEK CZARNE(6530042061)","68.66","https://b.allegroimg.com/s400/018f62/854c2c244010854a162c31e1f43b","jacenty007z","Łęczyca","44","12.00","19.00","20 osób kupiło 20 par","nowy","Inna marka","inny materiał","inny materiał","czerń","36, 37, 38, 39, 40, 41",NA,NA,NA,"płaski obcas","3.00","muszkieterki","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/hit-timberki-timberlandki-trapery-botki-moro-i6556080995.html","HIT TIMBERKI TIMBERLANDKI TRAPERY BOTKI MORO !!(6556080995)","69.99","https://a.allegroimg.com/s400/01c968/aeaef987428cbc7ee5682bfbd3da","e-modi","Internet","130","14.99","8.60","6 osób kupiło 7 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie zieleni","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.50",NA,NA,NA,"3.00 [kg]",NA,NA
