"","iso2","year","m5_14","m15_24","m25_34","m35_44","m45_54","m55_64","m65","f5_14","f15_24","f25_34","f35_44","f45_54","f55_64","f65"
"4245","PR",2001,NA,5,4,11,12,6,11,NA,3,1,4,9,2,6
"4246","PR",2002,NA,4,7,12,10,9,7,NA,1,5,9,2,5,5
"4247","PR",2003,NA,3,5,8,10,12,9,NA,3,2,3,1,3,3
"4248","PR",2004,NA,2,7,8,7,12,7,NA,2,3,4,6,2,5
"4249","PR",2005,NA,4,4,7,9,7,7,NA,3,2,5,4,1,7
"4250","PR",2006,NA,4,7,6,13,9,7,NA,4,3,6,3,2,3
"4251","PR",2007,0,6,2,9,8,10,6,0,0,2,4,7,1,1
"4252","PR",2008,0,2,4,3,13,11,6,0,1,4,3,2,3,0
"4253","PS",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4254","PS",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4255","PS",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4256","PS",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4257","PS",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4258","PS",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4259","PS",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4260","PS",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4261","PS",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4262","PS",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4263","PS",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4264","PS",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4265","PS",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4266","PS",1995,NA,2,0,0,1,0,3,NA,1,0,0,1,0,0
"4267","PS",1996,NA,2,2,2,2,2,4,NA,2,1,2,0,3,1
"4268","PS",1998,NA,1,1,NA,2,NA,1,NA,NA,NA,1,NA,1,1
"4269","PS",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4270","PS",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4271","PS",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4272","PS",2003,NA,1,1,1,3,0,2,NA,1,0,0,3,0,3
"4273","PS",2004,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"4274","PS",2005,NA,1,NA,NA,1,3,NA,NA,NA,1,NA,1,NA,NA
"4275","PS",2006,0,1,3,4,1,1,2,0,0,0,1,1,1,1
"4276","PS",2007,0,1,3,2,0,3,1,0,0,1,0,0,2,0
"4277","PS",2008,0,1,1,3,2,2,2,0,2,0,0,1,2,0
"4278","PT",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4279","PT",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4280","PT",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4281","PT",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4282","PT",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4283","PT",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4284","PT",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4285","PT",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4286","PT",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4287","PT",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4288","PT",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4289","PT",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4290","PT",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4291","PT",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4292","PT",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4293","PT",1995,NA,215,363,328,200,173,164,NA,139,172,87,33,42,85
"4294","PT",1996,NA,176,359,331,192,158,203,NA,114,177,76,31,37,66
"4295","PT",1997,NA,135,313,303,217,130,84,NA,105,141,77,27,23,61
"4296","PT",1998,NA,154,367,362,232,141,173,NA,132,160,123,44,33,82
"4297","PT",1999,NA,113,288,378,232,146,189,NA,98,134,86,30,28,57
"4298","PT",2000,NA,147,375,349,208,140,140,NA,114,154,87,41,25,64
"4299","PT",2001,NA,156,329,356,218,109,140,NA,110,160,83,36,30,63
"4300","PT",2002,NA,156,342,411,272,129,171,NA,99,141,87,33,29,73
"4301","PT",2003,NA,134,297,333,227,99,148,NA,99,163,82,39,27,47
"4302","PT",2004,NA,97,258,336,216,98,115,NA,89,122,65,22,16,50
"4303","PT",2005,2,85,227,284,181,90,93,4,67,109,66,29,11,42
"4304","PT",2006,3,80,211,259,190,94,108,3,56,107,85,33,22,41
"4305","PT",2007,3,69,178,268,188,82,112,2,49,95,61,27,12,26
"4306","PT",2008,1,51,155,212,179,80,84,3,54,86,55,38,15,39
"4307","PW",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4308","PW",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4309","PW",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4310","PW",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4311","PW",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4312","PW",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4313","PW",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4314","PW",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4315","PW",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4316","PW",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4317","PW",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4318","PW",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4319","PW",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4320","PW",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4321","PW",1995,NA,2,3,0,2,1,0,NA,0,0,0,1,0,0
"4322","PW",1996,NA,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA
"4323","PW",1997,NA,0,1,2,0,2,0,NA,0,0,2,0,0,0
"4324","PW",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4325","PW",1999,NA,2,2,5,1,2,1,NA,1,3,1,0,2,0
"4326","PW",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4327","PW",2002,NA,0,1,1,2,2,1,NA,0,3,0,0,0,0
"4328","PW",2003,NA,0,1,1,1,1,0,NA,0,0,1,0,1,2
"4329","PW",2004,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,NA
"4330","PW",2005,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4331","PW",2006,0,0,1,2,1,0,0,0,0,1,0,0,0,0
"4332","PW",2007,0,0,1,0,2,1,0,0,0,0,0,0,1,0
"4333","PW",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4334","PY",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4335","PY",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4336","PY",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4337","PY",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4338","PY",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4339","PY",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4340","PY",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4341","PY",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4342","PY",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4343","PY",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4344","PY",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4345","PY",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4346","PY",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4347","PY",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4348","PY",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4349","PY",1995,NA,64,71,96,74,57,61,NA,65,49,46,35,34,53
"4350","PY",1996,NA,84,100,79,91,63,49,NA,80,91,50,50,48,59
"4351","PY",1997,NA,100,82,75,76,58,74,NA,91,72,58,48,50,42
"4352","PY",1998,NA,100,101,96,82,66,85,NA,87,55,37,36,34,38
"4353","PY",1999,NA,113,157,111,114,69,67,NA,84,72,56,43,48,60
"4354","PY",2000,NA,112,103,105,86,80,71,NA,69,86,41,41,30,46
"4355","PY",2001,NA,114,106,85,89,74,73,NA,91,71,46,51,31,41
"4356","PY",2002,NA,119,127,112,105,78,78,NA,88,83,50,36,55,39
"4357","PY",2003,NA,163,174,109,123,81,91,NA,87,71,77,50,40,61
"4358","PY",2004,NA,160,132,120,107,103,121,NA,106,87,69,63,50,43
"4359","PY",2005,NA,168,185,136,117,87,99,NA,89,98,69,52,29,71
"4360","PY",2006,14,188,221,143,150,124,116,14,130,79,73,55,63,66
"4361","PY",2007,11,171,221,152,135,94,100,13,100,98,46,46,34,47
"4362","PY",2008,8,238,227,138,138,91,90,9,92,87,60,61,42,56
"4363","QA",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4364","QA",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4365","QA",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4366","QA",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4367","QA",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4368","QA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4369","QA",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4370","QA",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4371","QA",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4372","QA",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4373","QA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4374","QA",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4375","QA",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4376","QA",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4377","QA",1995,NA,8,12,11,13,4,4,NA,2,3,1,0,0,1
"4378","QA",1996,NA,2,7,16,10,3,1,NA,0,1,0,2,1,0
"4379","QA",1997,NA,8,11,7,3,4,0,NA,2,1,0,1,1,1
"4380","QA",1998,NA,10,17,8,10,4,2,NA,4,2,3,2,3,2
"4381","QA",1999,NA,5,15,12,12,3,2,NA,2,3,3,1,0,0
"4382","QA",2000,NA,7,19,9,7,2,1,NA,0,4,3,1,0,0
"4383","QA",2001,NA,2,0,3,4,0,3,NA,1,0,0,1,1,1
"4384","QA",2002,NA,8,12,9,8,1,3,NA,6,13,1,3,NA,NA
"4385","QA",2003,NA,10,27,17,16,5,5,NA,4,6,0,2,0,2
"4386","QA",2004,NA,9,13,13,8,10,1,NA,6,5,4,2,2,0
"4387","QA",2005,NA,19,15,17,19,5,1,NA,5,10,2,1,2,0
"4388","QA",2006,NA,22,21,17,22,6,1,NA,6,11,7,1,0,1
"4389","QA",2007,0,26,38,19,10,4,0,0,4,6,5,3,0,0
"4390","QA",2008,1,47,67,26,18,10,2,0,4,14,6,2,0,2
"4391","RO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4392","RO",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4393","RO",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4394","RO",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4395","RO",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4396","RO",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4397","RO",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4398","RO",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4399","RO",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4400","RO",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4401","RO",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4402","RO",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403","RO",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4404","RO",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4405","RO",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4406","RO",1995,NA,1662,2322,3608,2587,1751,784,NA,1352,1240,871,479,396,417
"4407","RO",1996,NA,851,1640,2606,1901,1236,500,NA,749,630,547,302,237,249
"4408","RO",1997,NA,1073,1618,2535,1990,1116,461,NA,735,745,545,318,200,245
"4409","RO",1998,NA,895,1624,2327,1762,1011,522,NA,725,692,448,300,219,232
"4410","RO",1999,NA,842,1524,2043,1653,918,472,NA,732,709,496,318,198,317
"4411","RO",2000,NA,832,1508,1799,1684,916,533,NA,701,766,484,341,207,321
"4412","RO",2001,NA,790,1670,1925,2000,975,685,NA,713,825,497,391,228,347
"4413","RO",2002,NA,742,1682,1854,1914,854,605,NA,669,839,435,370,202,351
"4414","RO",2003,NA,750,1565,1695,1953,836,594,NA,667,770,470,412,196,404
"4415","RO",2004,NA,718,1582,1798,1999,917,629,NA,682,797,546,458,230,432
"4416","RO",2005,26,752,1511,1786,1999,952,638,47,758,780,493,374,219,442
"4417","RO",2006,21,748,1306,1624,1738,847,580,25,669,763,448,334,224,465
"4418","RO",2007,13,706,1149,1559,1704,889,611,31,665,634,439,332,230,448
"4419","RO",2008,14,671,1124,1656,1713,977,625,32,557,567,518,320,225,499
"4420","RS",2005,3,62,96,118,156,112,132,6,69,76,55,49,22,149
"4421","RS",2006,4,87,91,107,167,83,144,7,78,74,43,44,44,152
"4422","RS",2007,0,42,59,102,163,94,106,2,38,52,43,43,26,135
"4423","RS",2008,1,37,51,86,131,112,107,3,42,46,33,39,26,138
"4424","RU",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4425","RU",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4426","RU",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4427","RU",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4428","RU",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4429","RU",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4430","RU",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4431","RU",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4432","RU",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4433","RU",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4434","RU",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4435","RU",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4436","RU",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4437","RU",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4438","RU",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4439","RU",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4440","RU",1996,NA,12,46,69,55,36,17,NA,8,6,9,9,4,12
"4441","RU",1997,NA,38,100,150,114,77,39,NA,20,30,30,20,13,29
"4442","RU",1998,NA,45,89,161,131,81,34,NA,24,24,33,20,15,24
"4443","RU",1999,NA,1858,4138,5037,3992,1618,859,NA,761,1022,989,600,313,507
"4444","RU",2000,NA,295,526,596,402,151,54,NA,43,73,74,38,31,44
"4445","RU",2001,NA,2124,4317,5912,5435,2026,941,NA,1019,1315,1374,1040,442,598
"4446","RU",2002,NA,2081,4497,6003,5810,2074,1061,NA,1120,1496,1492,1100,452,632
"4447","RU",2003,NA,2128,4812,5979,5924,2014,1058,NA,1156,1753,1537,1281,462,698
"4448","RU",2004,NA,2355,5079,6165,6053,2167,1184,NA,1399,2051,1695,1415,528,736
"4449","RU",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4450","RU",2006,NA,2445,5774,5923,6342,2440,1120,NA,1514,2207,1703,1492,560,757
"4451","RU",2007,17,2492,6008,5874,6363,2491,1291,35,1444,2418,1684,1454,653,871
"4452","RU",2008,11,2495,6475,6005,6300,2687,1147,33,1467,2569,1707,1530,687,835
"4453","RW",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4454","RW",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4455","RW",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4456","RW",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4457","RW",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4458","RW",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4459","RW",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4460","RW",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4461","RW",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4462","RW",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4463","RW",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4464","RW",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4465","RW",1996,NA,222,398,325,124,85,24,NA,229,278,161,47,23,5
"4466","RW",1997,NA,284,633,537,209,87,40,NA,274,343,175,67,37,10
"4467","RW",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468","RW",1999,NA,245,530,424,224,70,31,NA,189,262,166,49,31,5
"4469","RW",2000,NA,466,974,824,393,129,56,NA,396,473,309,109,52,14
"4470","RW",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4471","RW",2002,NA,96,167,184,79,38,13,NA,98,113,58,22,15,8
"4472","RW",2003,NA,364,517,424,270,83,48,NA,312,340,161,79,41,17
"4473","RW",2004,NA,561,722,595,353,171,64,NA,460,469,293,150,53,25
"4474","RW",2005,NA,494,713,592,408,142,71,NA,483,442,262,157,60,29
"4475","RW",2006,NA,598,769,591,407,182,100,NA,494,467,259,139,72,37
"4476","RW",2007,44,523,805,556,352,168,91,78,477,468,245,131,70,35
"4477","RW",2008,29,528,811,573,373,191,125,64,439,472,280,161,82,40
"4478","SA",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4479","SA",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4480","SA",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4481","SA",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4482","SA",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4483","SA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4484","SA",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4485","SA",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4486","SA",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4487","SA",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4488","SA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4489","SA",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4490","SA",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4491","SA",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4492","SA",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4493","SA",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4494","SA",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4495","SA",1998,NA,76,140,96,65,45,62,NA,82,86,32,27,28,40
"4496","SA",1999,NA,155,314,245,152,103,143,NA,182,201,94,74,73,80
"4497","SA",2000,NA,131,268,213,158,86,107,NA,172,182,79,51,50,70
"4498","SA",2001,NA,141,221,163,135,62,106,NA,161,163,88,44,39,44
"4499","SA",2002,NA,148,309,211,138,104,110,NA,186,194,72,60,51,52
"4500","SA",2003,NA,150,285,200,145,102,107,NA,210,181,75,58,51,59
"4501","SA",2004,NA,202,289,217,163,89,85,NA,204,171,80,53,47,64
"4502","SA",2005,NA,182,276,201,175,70,107,NA,205,184,98,73,51,61
"4503","SA",2006,NA,256,323,229,169,94,101,NA,226,211,107,56,37,56
"4504","SA",2007,NA,246,312,219,187,111,92,NA,298,197,110,71,39,64
"4505","SA",2008,12,295,334,184,153,93,102,31,274,271,137,85,48,83
"4506","SB",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4507","SB",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4508","SB",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4509","SB",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4510","SB",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4511","SB",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4512","SB",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4513","SB",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514","SB",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4515","SB",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4516","SB",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4517","SB",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4518","SB",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4519","SB",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4520","SB",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4521","SB",1995,NA,14,6,5,7,9,3,NA,17,11,7,12,13,0
"4522","SB",1996,NA,9,9,3,7,4,6,NA,5,9,8,12,6,3
"4523","SB",1997,NA,20,8,6,9,4,5,NA,19,14,10,8,4,1
"4524","SB",1998,NA,15,9,14,18,7,12,NA,14,16,10,11,7,2
"4525","SB",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4526","SB",2000,NA,13,4,8,8,10,6,NA,15,13,7,7,5,2
"4527","SB",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4528","SB",2002,NA,16,12,9,9,7,4,NA,16,15,4,2,7,4
"4529","SB",2003,NA,14,9,12,14,8,0,NA,14,14,16,13,10,1
"4530","SB",2004,NA,11,12,8,11,9,5,NA,22,20,13,14,8,3
"4531","SB",2005,NA,14,18,9,15,12,11,NA,23,21,12,11,9,1
"4532","SB",2006,NA,13,11,4,4,14,8,NA,16,14,9,14,8,4
"4533","SB",2007,5,15,16,12,9,8,6,5,12,25,9,10,5,5
"4534","SB",2008,3,17,12,11,10,11,7,4,13,23,11,13,3,2
"4535","SC",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4536","SC",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4537","SC",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4538","SC",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4539","SC",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4540","SC",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
